case,time_days,dtdz_1bar_K_per_km,dtdz_6bar_K_per_km,dtdz_30bar_K_per_km
$\nu=$100.0,1225.6944444444443,nan,-0.6400586860260432,-0.8288920775240401
$\nu=$100.0,1226.8519444444444,nan,-0.6396923851547217,-0.8283454527380856
$\nu=$100.0,1228.0093518518518,nan,-0.6393266976863523,-0.8278021536937945
$\nu=$100.0,1229.1666666666667,nan,-0.6389613877282408,-0.8272684225919922
$\nu=$100.0,1230.3241666666668,nan,-0.638596376622934,-0.8267272494991936
$\nu=$100.0,1231.4815740740742,nan,-0.6382325094160883,-0.8261907795630791
$\nu=$100.0,1232.638888888889,nan,-0.6378688353413078,-0.8256496248461577
$\nu=$100.0,1233.796388888889,nan,-0.6375050653771309,-0.8251084917998565
$\nu=$100.0,1234.9537962962963,nan,-0.6371423591743706,-0.8245747707250074
$\nu=$100.0,1236.111111111111,nan,-0.63678026133684,-0.8240336686938875
$\nu=$100.0,1237.268611111111,nan,-0.6364189449891564,-0.8234999492076893
$\nu=$100.0,1238.4260185185185,nan,-0.6360573984016314,-0.8229645315953078
$\nu=$100.0,1239.5833333333333,nan,-0.6356967249977973,-0.8224223304279742
$\nu=$100.0,1240.7408333333333,nan,-0.6353365409064201,-0.8218943011759504
$\nu=$100.0,1241.8982407407407,nan,-0.6349768393037252,-0.8213605934947835
$\nu=$100.0,1243.0555555555557,nan,-0.6346169111593862,-0.8208224650469945
$\nu=$100.0,1244.2130555555555,nan,-0.6342581515852592,-0.8202887741102369
$\nu=$100.0,1245.370462962963,nan,-0.6339001205760832,-0.8197550795318105
$\nu=$100.0,1246.5277777777778,nan,-0.6335421976127453,-0.8192213827343863
$\nu=$100.0,1247.6852777777779,nan,-0.6331846727930275,-0.8186833681884036
$\nu=$100.0,1248.8426851851852,nan,-0.6328273381981002,-0.8181555764621105
$\nu=$100.0,1250.0,nan,-0.632471160428128,-0.8176219166310581
$\nu=$100.0,1251.1575,nan,-0.6321150695426888,-0.8170882544985153
$\nu=$100.0,1252.3149074074074,nan,-0.6317589343980714,-0.8165587940228437
$\nu=$100.0,1253.4722222222222,nan,-0.6314039220482012,-0.8160209167246957
$\nu=$100.0,1254.6297222222222,nan,-0.6310492196630271,-0.8154932630049132
$\nu=$100.0,1255.7871296296296,nan,-0.6306945163544899,-0.814959609008428
$\nu=$100.0,1256.9444444444443,nan,-0.6303410189407034,-0.814436123006755
$\nu=$100.0,1258.1019444444444,nan,-0.6299873076999418,-0.8139024631971921
$\nu=$100.0,1259.2593518518518,nan,-0.6296341524789636,-0.8133749188020879
$\nu=$100.0,1260.4166666666667,nan,-0.6292819299257136,-0.8128412760344996
$\nu=$100.0,1261.5741666666668,nan,-0.6289302250758619,-0.8123138028001882
$\nu=$100.0,1262.7315740740742,nan,-0.6285779856722407,-0.8117903494936363
$\nu=$100.0,1263.888888888889,nan,-0.6282273726167212,-0.8112567211583831
$\nu=$100.0,1265.046388888889,nan,-0.6278766496503018,-0.8107332607630428
$\nu=$100.0,1266.2037962962963,nan,-0.6275261176001188,-0.8102059005326586
$\nu=$100.0,1267.361111111111,nan,-0.6271762442705809,-0.8096824569248182
$\nu=$100.0,1268.518611111111,nan,-0.6268269173247965,-0.8091551673663641
$\nu=$100.0,1269.6760185185185,nan,-0.6264783859050429,-0.8086215679124684
$\nu=$100.0,1270.8333333333333,nan,-0.6261293827381009,-0.8080981363458827
$\nu=$100.0,1271.9908333333333,nan,-0.6257811673277547,-0.8075747001387034
$\nu=$100.0,1273.1482407407407,nan,-0.6254336586418463,-0.8070576974962493
$\nu=$100.0,1274.3055555555557,nan,-0.6250866588500803,-0.8065278192593451
$\nu=$100.0,1275.4630555555555,nan,-0.6247397020757302,-0.8060006829340183
$\nu=$100.0,1276.620462962963,nan,-0.6243935851107817,-0.8054772574818323
$\nu=$100.0,1277.7777777777778,nan,-0.6240477322796126,-0.8049567326155097
$\nu=$100.0,1278.9352777777779,nan,-0.6237024091994526,-0.8044369565355765
$\nu=$100.0,1280.0926851851852,nan,-0.6233577466423661,-0.8039135447388908
$\nu=$100.0,1281.25,nan,-0.6230130408332897,-0.8033901263558865
$\nu=$100.0,1282.4075,nan,-0.6226689896386677,-0.8028631734528026
$\nu=$100.0,1283.5649074074074,nan,-0.6223253262474546,-0.802346439721308
$\nu=$100.0,1284.7222222222222,nan,-0.6219818207603709,-0.8018230623047541
$\nu=$100.0,1285.8797222222222,nan,-0.6216394678073249,-0.8013031330199083
$\nu=$100.0,1287.0371296296296,nan,-0.6212970381158863,-0.8007864657279323
$\nu=$100.0,1288.1944444444443,nan,-0.6209552365004094,-0.8002630740192432
$\nu=$100.0,1289.3519444444444,nan,-0.620613685123221,-0.7997464740513313
$\nu=$100.0,1290.5093518518518,nan,-0.6202727847052224,-0.7992230983563805
$\nu=$100.0,1291.6666666666667,nan,-0.6199320872137601,-0.79870656733025
$\nu=$100.0,1292.8241666666668,nan,-0.6195920970626136,-0.7981865127178558
$\nu=$100.0,1293.9815740740742,nan,-0.6192524340758124,-0.7976700231561229
$\nu=$100.0,1295.138888888889,nan,-0.6189128759504227,-0.7971568262530889
$\nu=$100.0,1296.296388888889,nan,-0.6185739231390855,-0.796640407390636
$\nu=$100.0,1297.4537962962963,nan,-0.6182357992029864,-0.796127230177619
$\nu=$100.0,1298.611111111111,nan,-0.6178975876005169,-0.7956038773299082
$\nu=$100.0,1299.768611111111,nan,-0.6175600308886439,-0.7950875417946782
$\nu=$100.0,1300.9260185185185,nan,-0.6172229292998865,-0.7945673318323925
$\nu=$100.0,1302.0833333333333,nan,-0.6168862132965492,-0.7940581137001516
$\nu=$100.0,1303.2408333333333,nan,-0.6165500231234302,-0.793537868644509
$\nu=$100.0,1304.3982407407407,nan,-0.6162140729118465,-0.7930246933661991
$\nu=$100.0,1305.5555555555557,nan,-0.6158785584598647,-0.7925115091863513
$\nu=$100.0,1306.7130555555555,nan,-0.615543627311583,-0.7919953275386792
$\nu=$100.0,1307.870462962963,nan,-0.6152091833115321,-0.7914923354350283
$\nu=$100.0,1309.0277777777778,nan,-0.6148749877268713,-0.7909791716257081
$\nu=$100.0,1310.1852777777779,nan,-0.6145410463332065,-0.7904630763426573
$\nu=$100.0,1311.3426851851852,nan,-0.6142080449104634,-0.7899499238235944
$\nu=$100.0,1312.5,nan,-0.6138751888112031,-0.7894440725856028
$\nu=$100.0,1313.6575,nan,-0.6135426452577523,-0.7889309353447187
$\nu=$100.0,1314.8149074074074,nan,-0.613210556859283,-0.7884177973363697
$\nu=$100.0,1315.9722222222222,nan,-0.6128791182048179,-0.7879046543807885
$\nu=$100.0,1317.1297222222222,nan,-0.6125476409907505,-0.7873915064760674
$\nu=$100.0,1318.2871296296296,nan,-0.6122170797563008,-0.7868857828843699
$\nu=$100.0,1319.4444444444443,nan,-0.6118867719923782,-0.7863753698433774
$\nu=$100.0,1320.6019444444444,nan,-0.6115568008683783,-0.7858622085579168
$\nu=$100.0,1321.7593518518518,nan,-0.611227171558197,-0.7853538799039358
$\nu=$100.0,1322.9166666666667,nan,-0.6108980378145977,-0.7848434032758074
$\nu=$100.0,1324.0741666666668,nan,-0.6105696578733957,-0.7843378093213708
$\nu=$100.0,1325.2315740740742,nan,-0.6102414032278236,-0.7838348505765472
$\nu=$100.0,1326.388888888889,nan,-0.609913622313356,-0.7833217186596529
$\nu=$100.0,1327.546388888889,nan,-0.6095861462937411,-0.7828238388038696
$\nu=$100.0,1328.7037962962963,nan,-0.6092589463016826,-0.7823132678891214
$\nu=$100.0,1329.861111111111,nan,-0.6089325628370671,-0.7818103183356999
$\nu=$100.0,1331.018611111111,nan,-0.608606286763217,-0.7813048996236602
$\nu=$100.0,1332.1760185185185,nan,-0.6082807272180186,-0.7808019662274138
$\nu=$100.0,1333.3333333333333,nan,-0.6079549997870634,-0.7802888597311267
$\nu=$100.0,1334.4908333333333,nan,-0.607630207535584,-0.779785922047866
$\nu=$100.0,1335.6482407407407,nan,-0.6073062119819487,-0.7792806027648009
$\nu=$100.0,1336.8055555555557,nan,-0.6069814970994207,-0.7787698529908849
$\nu=$100.0,1337.9630555555555,nan,-0.6066580162031776,-0.7782747547752331
$\nu=$100.0,1339.120462962963,nan,-0.6063349468014205,-0.7777718214879509
$\nu=$100.0,1340.2777777777778,nan,-0.6060122110403442,-0.777266611520825
$\nu=$100.0,1341.4352777777779,nan,-0.6056898573419546,-0.7767710682505832
$\nu=$100.0,1342.5926851851852,nan,-0.6053672505872298,-0.7762607746542326
$\nu=$100.0,1343.75,nan,-0.6050459207672785,-0.7757578502155711
$\nu=$100.0,1344.9075,nan,-0.6047241053081022,-0.7752549218892194
$\nu=$100.0,1346.0649074074074,nan,-0.6044036735362402,-0.7747600127915789
$\nu=$100.0,1347.2222222222222,nan,-0.6040835240745356,-0.7742570975650731
$\nu=$100.0,1348.3797222222222,nan,-0.6037631965996028,-0.7737622531891327
$\nu=$100.0,1349.5371296296296,nan,-0.6034432841557952,-0.7732593581946162
$\nu=$100.0,1350.6944444444443,nan,-0.6031243044406838,-0.7727564532064639
$\nu=$100.0,1351.8519444444444,nan,-0.6028057410095496,-0.772255574215896
$\nu=$100.0,1353.0093518518518,nan,-0.6024879301777223,-0.7717608109728998
$\nu=$100.0,1354.1666666666667,nan,-0.6021702863823184,-0.7712578963669151
$\nu=$100.0,1355.3241666666668,nan,-0.6018531762554762,-0.770763197400024
$\nu=$100.0,1356.4815740740742,nan,-0.601536804569798,-0.7702602968369852
$\nu=$100.0,1357.638888888889,nan,-0.6012203164220996,-0.769773935537644
$\nu=$100.0,1358.796388888889,nan,-0.6009042625073099,-0.7692729577230106
$\nu=$100.0,1359.9537962962963,nan,-0.6005885063358792,-0.7687802383827634
$\nu=$100.0,1361.111111111111,nan,-0.6002737846272359,-0.7682773473009755
$\nu=$100.0,1362.268611111111,nan,-0.5999588154183697,-0.7677828183798009
$\nu=$100.0,1363.4260185185185,nan,-0.5996448836216011,-0.7672817218606082
$\nu=$100.0,1364.5833333333333,nan,-0.5993307415713062,-0.7667974086814155
$\nu=$100.0,1365.7408333333333,nan,-0.5990172749410521,-0.7663029623248174
$\nu=$100.0,1366.898148148148,nan,-0.5987037991823836,-0.7658102711102844
$\nu=$100.0,1368.055648148148,nan,-0.5983912556009735,-0.7653074030610111
$\nu=$100.0,1369.2130555555555,nan,-0.5980788015419957,-0.7648146970777722
$\nu=$100.0,1370.3703703703704,nan,-0.597766847232583,-0.7643219960465695
$\nu=$100.0,1371.5278703703705,nan,-0.5974555798814298,-0.7638292845515329
$\nu=$100.0,1372.6852777777779,nan,-0.5971444491021012,-0.7633435682155426
$\nu=$100.0,1373.8425925925926,nan,-0.5968336297413173,-0.7628422894088349
$\nu=$100.0,1375.0000925925926,nan,-0.5965229469504377,-0.7623495922229776
$\nu=$100.0,1376.1575,nan,-0.5962131702385921,-0.7618655430130712
$\nu=$100.0,1377.3148148148148,nan,-0.5959037307557367,-0.7613728592434261
$\nu=$100.0,1378.4723148148148,nan,-0.5955940964933448,-0.7608801753930806
$\nu=$100.0,1379.6297222222222,nan,-0.5952853277413057,-0.7603889232852208
$\nu=$100.0,1380.787037037037,nan,-0.594977225058476,-0.7599035368447427
$\nu=$100.0,1381.944537037037,nan,-0.5946690527241716,-0.7594108617837871
$\nu=$100.0,1383.1019444444444,nan,-0.5943614494333954,-0.7589181813129027
$\nu=$100.0,1384.2592592592594,nan,-0.594054232598695,-0.7584356679562074
$\nu=$100.0,1385.4167592592592,nan,-0.5937472691640028,-0.7579429766596965
$\nu=$100.0,1386.5741666666668,nan,-0.5934406732885282,-0.7574591613708014
$\nu=$100.0,1387.7314814814815,nan,-0.593134725944158,-0.7569664832068295
$\nu=$100.0,1388.8889814814816,nan,-0.5928290265488433,-0.7564827289847956
$\nu=$100.0,1390.046388888889,nan,-0.5925238229093199,-0.755991295520313
$\nu=$100.0,1391.2037037037037,nan,-0.5922187183622148,-0.7554986079619456
$\nu=$100.0,1392.3612037037037,nan,-0.5919143752008383,-0.755016086754935
$\nu=$100.0,1393.518611111111,nan,-0.5916102088169797,-0.754532407075341
$\nu=$100.0,1394.6759259259259,nan,-0.5913063524181318,-0.7540397318605935
$\nu=$100.0,1395.833425925926,nan,-0.5910029032166774,-0.7535662909399694
$\nu=$100.0,1396.9908333333333,nan,-0.590700076512603,-0.7530837961975144
$\nu=$100.0,1398.148148148148,nan,-0.5903975066478707,-0.7525911296771269
$\nu=$100.0,1399.305648148148,nan,-0.5900951009211324,-0.7521076006607615
$\nu=$100.0,1400.4630555555555,nan,-0.5897930430524375,-0.7516251194030491
$\nu=$100.0,1401.6203703703704,nan,-0.5894919291210682,-0.7511334527627644
$\nu=$100.0,1402.7778703703705,nan,-0.5891910899629377,-0.7506499791419707
$\nu=$100.0,1403.9352777777779,nan,-0.5888901304299344,-0.7501674812370592
$\nu=$100.0,1405.0925925925926,nan,-0.5885899269993284,-0.7496942465506066
$\nu=$100.0,1406.2500925925926,nan,-0.5882893889036265,-0.7492024865882974
$\nu=$100.0,1407.4075,nan,-0.5879902177916175,-0.7487292823857434
$\nu=$100.0,1408.5648148148148,nan,-0.5876910323301348,-0.7482467980209252
$\nu=$100.0,1409.7223148148148,nan,-0.5873921909563705,-0.7477634874221131
$\nu=$100.0,1410.8796296296296,nan,-0.5870937010485677,-0.747281813085051
$\nu=$100.0,1412.0371296296296,nan,-0.5867956192107978,-0.7467985385232289
$\nu=$100.0,1413.194537037037,nan,-0.586498205747917,-0.7463160618037418
$\nu=$100.0,1414.351851851852,nan,-0.5862006206515175,-0.745843019281549
$\nu=$100.0,1415.5093518518518,nan,-0.585904216710403,-0.745361258176637
$\nu=$100.0,1416.6667592592592,nan,-0.585607257640345,-0.7448882574523616
$\nu=$100.0,1417.8240740740741,nan,-0.5853110135827513,-0.7444057822459775
$\nu=$100.0,1418.9815740740742,nan,-0.5850153736093558,-0.7439334799228862
$\nu=$100.0,1420.1389814814816,nan,-0.5847198484666516,-0.7434503841669904
$\nu=$100.0,1421.2962962962963,nan,-0.5844246297811485,-0.7429780940444602
$\nu=$100.0,1422.4537962962963,nan,-0.5841304758072312,-0.742495626091067
$\nu=$100.0,1423.6112037037037,nan,-0.5838358781331598,-0.742022785711723
$\nu=$100.0,1424.7685185185185,nan,-0.5835416450036587,-0.7415408514610666
$\nu=$100.0,1425.9260185185185,nan,-0.5832483518578614,-0.7410680468676507
$\nu=$1000.0,0.0,-1.60220900247082,-1.564099929206781,-1.6368970969029264
$\nu=$1000.0,1.157545120804398,-1.5120952575744988,-1.555880079087206,-1.627979521665018
$\nu=$1000.0,2.314945927372685,-1.3533078857968601,-1.5452572783474123,-1.6194062459455434
$\nu=$1000.0,3.4723350694444446,-1.1996517077017692,-1.531200702623053,-1.61088610780924
$\nu=$1000.0,4.629714265046296,-1.0639181337754315,-1.5155072038159778,-1.6023988067672024
$\nu=$1000.0,5.787084780092592,-0.9482727753875279,-1.498807458664491,-1.593922682450263
$\nu=$1000.0,6.944446614583334,-0.8463122173199968,-1.481251321584329,-1.5854315269816337
$\nu=$1000.0,8.101940827546295,-0.7571247594292918,-1.4629138330797409,-1.576918892031691
$\nu=$1000.0,9.259288194444444,-0.6769063657187768,-1.4439019823708414,-1.5683720330430422
$\nu=$1000.0,10.416768663194444,-0.6051658656930999,-1.4243427921258536,-1.5597801592232885
$\nu=$1000.0,11.57410373263889,-0.5367807138125943,-1.4043332865338352,-1.5511460300723998
$\nu=$1000.0,12.731571180555555,-0.4732856277367573,-1.3839878772248682,-1.542460357438645
$\nu=$1000.0,13.888894675925926,-0.41184573682592585,-1.3635063487759438,-1.5337298556875454
$\nu=$1000.0,15.046351273148149,-0.35353969548296676,-1.3430052874359284,-1.5249470955342124
$\nu=$1000.0,16.203803530092593,-0.2988864679945058,-1.322588242037057,-1.516110962521714
$\nu=$1000.0,17.36125,-0.24766091713180013,-1.3022886672941476,-1.507223085510917
$\nu=$1000.0,18.51855179398148,-0.19957820851437255,-1.2821066066646956,-1.4982942741769705
$\nu=$1000.0,19.675989583333333,-0.15420705081619343,-1.2621968692484207,-1.4893082333393388
$\nu=$1000.0,20.833421585648146,-0.11782145596807006,-1.2426012212812432,-1.480289627153677
$\nu=$1000.0,21.990849247685187,-0.09599628359638154,-1.2233468975237445,-1.4712295221321916
$\nu=$1000.0,23.148272569444444,nan,-1.2044528006535842,-1.4621379311838636
$\nu=$1000.0,24.305691550925925,nan,-1.1857690159215735,-1.4530212496808963
$\nu=$1000.0,25.462965856481482,nan,-1.1674704925355208,-1.4438785155498446
$\nu=$1000.0,26.620376157407406,nan,-1.1495541854706095,-1.4347159053390357
$\nu=$1000.0,27.777783564814815,nan,-1.13202275670413,-1.425539824657291
$\nu=$1000.0,28.935188078703703,nan,-1.1148726819716241,-1.4163501632340019
$\nu=$1000.0,30.092725694444443,nan,-1.0980115970462903,-1.4071480512959849
$\nu=$1000.0,31.25012152777778,nan,-1.0814593922879805,-1.3979450337132622
$\nu=$1000.0,32.40751157407407,nan,-1.065274510846436,-1.3887475825738407
$\nu=$1000.0,33.56490162037037,nan,-1.0494490407878216,-1.3795524199994735
$\nu=$1000.0,34.72228587962963,nan,-1.0339730981512962,-1.3703645315721042
$\nu=$1000.0,35.87966724537037,nan,-1.018839329091468,-1.3611882489450278
$\nu=$1000.0,37.03704282407407,nan,-1.0039048737356862,-1.352020742344994
$\nu=$1000.0,38.19455729166667,nan,-0.9892900329851284,-1.3428791008710614
$\nu=$1000.0,39.35192997685185,nan,-0.9749953269593642,-1.333747158645667
$\nu=$1000.0,40.509296875,nan,-0.9610094195655925,-1.3246231501448091
$\nu=$1000.0,41.666799768518516,nan,-0.9473216197431109,-1.3155309162895568
$\nu=$1000.0,42.82416087962963,nan,-0.9339028637480613,-1.3064645069072558
$\nu=$1000.0,43.981519097222225,nan,-0.920664960397386,-1.297433307305931
$\nu=$1000.0,45.139016203703704,nan,-0.9077026326843196,-1.2884276027204329
$\nu=$1000.0,46.29650752314815,nan,-0.8950093519680733,-1.2794614789525702
$\nu=$1000.0,47.453718171296295,nan,-0.8825800438803773,-1.2705385880790065
$\nu=$1000.0,48.6112037037037,nan,-0.8704005771624932,-1.2616499994634334
$\nu=$1000.0,49.768547453703704,nan,-0.8584459594201537,-1.2528006822543456
$\nu=$1000.0,50.92602430555556,nan,-0.8466384517515332,-1.2439997596651629
$\nu=$1000.0,52.08336805555555,nan,-0.8350670980025466,-1.235242615644902
$\nu=$1000.0,53.24083912037037,nan,-0.8237220621839294,-1.2265262599624647
$\nu=$1000.0,54.3981712962963,nan,-0.8126001158714422,-1.2178638700514772
$\nu=$1000.0,55.55564236111111,nan,-0.8016918824007899,-1.2092411345516632
$\nu=$1000.0,56.71296875,nan,-0.7909925148087091,-1.2006757290411516
$\nu=$1000.0,57.870434027777776,nan,-0.7803948996744595,-1.192154088452464
$\nu=$1000.0,59.02789351851852,nan,-0.7699963602309619,-1.183682703418089
$\nu=$1000.0,60.18521412037037,nan,-0.7597944720928445,-1.1752646686565626
$\nu=$1000.0,61.34267361111111,nan,-0.7497805682712443,-1.1668991424201929
$\nu=$1000.0,62.50012731481481,nan,-0.7399501178624359,-1.158588245703316
$\nu=$1000.0,63.65743634259259,nan,-0.7303012711043982,-1.1503278142862734
$\nu=$1000.0,64.8148900462963,nan,-0.7207728696463016,-1.1421179394161187
$\nu=$1000.0,65.97233796296297,nan,-0.7113764432720643,-1.1339578356431153
$\nu=$1000.0,67.1296412037037,nan,-0.7021491600309768,-1.1258375711128377
$\nu=$1000.0,68.28708333333333,nan,-0.6930845742852663,-1.117767785669195
$\nu=$1000.0,69.44452546296296,nan,-0.6841781938497501,-1.1097578572450748
$\nu=$1000.0,70.60196180555556,nan,-0.6754275068114997,-1.1018020690162225
$\nu=$1000.0,71.75939814814815,nan,-0.6668276962422683,-1.0938967700964344
$\nu=$1000.0,72.91668981481482,nan,-0.6583073160389149,-1.0860502277928292
$\nu=$1000.0,74.07412037037037,nan,-0.6499193738272491,-1.0782558863887475
$\nu=$1000.0,75.23155092592593,nan,-0.641674257629996,-1.0705186095331563
$\nu=$1000.0,76.38898148148148,nan,-0.6335674882202311,-1.0628324198108317
$\nu=$1000.0,77.54640625,nan,-0.6255970682099605,-1.0552071726844243
$\nu=$1000.0,78.70382523148149,nan,-0.617758281074897,-1.0476300091810178
$\nu=$1000.0,79.86125,nan,-0.6100488854495449,-1.0401102274169804
$\nu=$1000.0,81.01852430555556,nan,-0.6024054809535444,-1.0326421556810208
$\nu=$1000.0,82.17594328703704,nan,-0.5948755038726297,-1.025230621781701
$\nu=$1000.0,83.33335648148149,nan,-0.5874673930649659,-1.0178732495081142
$\nu=$1000.0,84.49076967592593,nan,-0.5801785854534712,-1.0105700016579804
$\nu=$1000.0,85.64818287037038,nan,-0.5730065607412582,-1.0033176052378998
$\nu=$1000.0,86.80559027777778,nan,-0.5659486691805412,-0.996118912278736
$\nu=$1000.0,87.96299768518519,nan,-0.559001632166348,-0.9889738915558479
$\nu=$1000.0,89.12040509259259,nan,-0.5521315172481953,-0.9818798595883834
$\nu=$1000.0,90.27780671296296,nan,-0.5453393244970764,-0.9748357259163312
$\nu=$1000.0,91.43520833333334,nan,-0.5386521365263359,-0.9678452967799698
$\nu=$1000.0,92.5926099537037,nan,-0.5320697575102951,-0.9609095731093431
$\nu=$1000.0,93.75000578703704,nan,-0.5255878262285024,-0.9540273700455899
$\nu=$1000.0,94.9075462962963,nan,-0.5192049395915661,-0.9471889683489083
$\nu=$1000.0,96.06493634259259,nan,-0.5129206197416727,-0.940403697805875
