case,time_days,theta_1bar,theta_6bar,theta_30bar
$\nu=$0.1,162.03703703703704,159.66814886282836,160.2328238677269,162.19830071489667
$\nu=$0.1,163.19457175925925,159.7690041250974,160.10728699530722,162.1989098091573
$\nu=$0.1,164.351875,159.87795812284256,160.0887129699489,162.200304406863
$\nu=$0.1,165.50929398148148,159.87858571765543,160.11327215682954,162.19836350625434
$\nu=$0.1,166.66677083333335,159.91073023920063,160.11985438891134,162.19722919286554
$\nu=$0.1,167.82409722222224,159.77875206954704,160.1592678132306,162.20208385407167
$\nu=$0.1,168.98150462962963,159.76764038795488,160.13361711407802,162.20323233888467
$\nu=$0.1,170.13892361111112,159.8232390285519,160.1209020743917,162.1987162295323
$\nu=$0.1,171.29631944444444,159.8715356851736,160.10391592556746,162.1998205802992
$\nu=$0.1,172.45376157407406,159.92139164311266,160.07490870334885,162.20012135704258
$\nu=$0.1,173.61121527777777,159.9244182457499,160.10291641511944,162.20092687105443
$\nu=$0.1,174.76854166666666,159.81844470522262,160.0554913274743,162.20101238018276
$\nu=$0.1,175.9259375,159.83241829469478,160.08913950733384,162.19420079883486
$\nu=$0.1,177.08344907407408,159.79930428206958,160.0866648974058,162.1993560059275
$\nu=$0.1,178.24085648148147,159.73626474432194,160.08988264276195,162.20093229918464
$\nu=$0.1,179.3982523148148,159.77250331603037,160.05929563788052,162.20030013751835
$\nu=$0.1,180.5555787037037,159.79454893480792,160.15261691055943,162.19948788293854
$\nu=$0.1,181.7130324074074,159.79553306217255,160.07326890062214,162.19754091306527
$\nu=$0.1,182.87038194444443,159.89859866656374,160.12316563078085,162.19649144517285
$\nu=$0.1,184.02783564814814,159.94613020089645,160.0674449073148,162.20054814693987
$\nu=$0.1,185.18525462962964,159.95306392855605,160.0970616027455,162.19742814452678
$\nu=$0.1,186.34259259259258,159.85533741595168,160.08303146623362,162.19934277173203
$\nu=$0.1,187.50011574074074,159.7999276527726,160.093553667969,162.19809615835786
$\nu=$0.1,188.65747685185184,159.77088208715733,160.0827551523321,162.1946738170476
$\nu=$0.1,189.8148148148148,159.8136456399276,160.09880681261242,162.20091383630324
$\nu=$0.1,190.9722337962963,159.87703374700024,160.10141300456314,162.1996135820195
$\nu=$0.1,192.12972222222223,159.83361860974617,160.10611219027453,162.19398346847763
$\nu=$0.1,193.28712962962962,159.72261662829538,160.106764608698,162.1924950858715
$\nu=$0.1,194.44444444444446,159.69372729736963,160.10096256601327,162.2003900574942
$\nu=$0.1,195.60194444444446,159.67191243103187,160.09595111295445,162.20222361978105
$\nu=$0.1,196.75932870370372,159.65859038268226,160.0954667087223,162.19731660154278
$\nu=$0.1,197.91671296296298,159.62409532217694,160.1136448881256,162.19920168306342
$\nu=$0.1,199.07421296296297,159.63452542138364,160.1725886631176,162.19663881665815
$\nu=$0.1,200.23155092592592,159.65347564431593,160.12792688469315,162.19716725401923
$\nu=$0.1,201.38900462962962,159.675526292779,160.15101841436578,162.19791687596816
$\nu=$0.1,202.5463425925926,159.63463181738763,160.0933914147994,162.1957337874796
$\nu=$0.1,203.70377314814814,159.60490086173698,160.10968630446524,162.19446548029745
$\nu=$0.1,204.86122685185185,159.57885241157047,160.0879878573537,162.1993049416394
$\nu=$0.1,206.0185185185185,159.5973173050411,160.10732317464547,162.19830381077833
$\nu=$0.1,207.17601851851853,159.74324046520226,160.0243374490691,162.20271181322406
$\nu=$0.1,208.33342592592592,159.76010877690837,160.07171182024703,162.19898297548576
$\nu=$0.1,209.4907638888889,159.7601475287549,160.08719663967085,162.19812930335237
$\nu=$0.1,210.64828703703705,159.6654528596307,160.07617155922102,162.19688878707296
$\nu=$0.1,211.805625,159.75077819257018,160.0488011550787,162.19468896510594
$\nu=$0.1,212.96300925925925,159.86463691523602,160.02309861385947,162.1942774533376
$\nu=$0.1,214.12046296296296,159.93562577330474,160.00912569853844,162.1925143143594
$\nu=$0.1,215.2778935185185,159.94948418432202,159.9919378658646,162.19971568056596
$\nu=$0.1,216.43525462962964,159.9668685338701,159.9799945022272,162.19841474444655
$\nu=$0.1,217.59270833333332,159.99605574842943,160.0261327880961,162.1944020198186
$\nu=$0.1,218.75009259259258,160.00926910606026,160.00215598737256,162.19355383484745
$\nu=$0.1,219.90747685185184,159.9312776109457,159.98999820340856,162.19431657267057
$\nu=$0.1,221.0648611111111,159.91864501988306,159.96091995420576,162.19683158198663
$\nu=$0.1,222.22226851851852,159.87146419723643,159.94121462825683,162.1939003031552
$\nu=$0.1,223.37972222222223,159.8221158897462,159.97495242395294,162.192709930306
$\nu=$0.1,224.53715277777778,159.81810765796098,159.98809774261397,162.19081000429512
$\nu=$0.1,225.6944675925926,159.80510956907037,160.00721563735377,162.19282874358836
$\nu=$0.1,226.8519212962963,159.78369873331354,160.00941965328653,162.18911447220762
$\nu=$0.1,228.0092824074074,159.80138811385157,159.99682613308624,162.1932016508886
$\nu=$0.1,229.16680555555556,159.72544773171327,159.99652744705745,162.18939991304077
$\nu=$0.1,230.32407407407408,159.71914877813822,160.01021766789552,162.1944205226748
$\nu=$0.1,231.48152777777779,159.6856271493807,160.0370411899127,162.19589814315398
$\nu=$0.1,232.63902777777778,159.67460492307617,160.056187953972,162.1931293969238
$\nu=$0.1,233.7962962962963,159.64438843324658,160.0649553005684,162.19519746516838
$\nu=$0.1,234.9537962962963,159.71882702040756,160.0600915833479,162.19504774256936
$\nu=$0.1,236.11113425925927,159.79487561087996,160.05229373916316,162.1937622336302
$\nu=$0.1,237.26858796296295,159.9285488718049,160.05931655174615,162.19731584818922
$\nu=$0.1,238.42594907407408,159.95884783415795,160.07287263100315,162.19724746785332
$\nu=$0.1,239.58335648148147,159.91185758067522,160.10524815329563,162.19135680439678
$\nu=$0.1,240.74083333333334,159.84008854531848,160.1468311639015,162.1920982571681
$\nu=$0.1,241.89819444444444,159.80998533386318,160.1252115405854,162.1915415626708
$\nu=$0.1,243.0555787037037,159.7625341969797,160.11741929408532,162.19085398030484
$\nu=$0.1,244.21310185185186,159.7305182444242,160.11732749966717,162.19430248916666
$\nu=$0.1,245.37048611111112,159.79342286715837,160.09732546960024,162.19508094167148
$\nu=$0.1,246.5278935185185,159.89400777371452,160.01807067111196,162.1921045132944
$\nu=$0.1,247.68532407407406,159.86250766688275,160.116021603688,162.19262593427925
$\nu=$0.1,248.8426851851852,159.86378662823867,160.069000842326,162.19454909438912
$\nu=$0.1,250.0000462962963,159.8036999368444,160.06907352061387,162.19315412471977
$\nu=$0.1,251.1574537037037,159.73760786385063,160.11611653548073,162.18701794773227
$\nu=$0.1,252.3148148148148,159.77279806093856,160.0573486891113,162.18937760822897
$\nu=$0.1,253.47222222222223,159.7869846443889,160.0265760983678,162.19200801027696
$\nu=$0.1,254.62965277777778,159.7132933536036,160.04847028664594,162.19261985366444
$\nu=$0.1,255.7871064814815,159.69106299510014,160.0361526951931,162.19231200926907
$\nu=$0.1,256.9445138888889,159.66682600986505,160.05605713415292,162.1927575306921
$\nu=$0.1,258.10192129629627,159.7985873763721,160.08087978704242,162.1930529069368
$\nu=$0.1,259.2592824074074,159.77336820966755,160.06102875863937,162.19674204127068
$\nu=$0.1,260.41671296296295,159.73314213734724,160.08135224752849,162.193232581888
$\nu=$0.1,261.5741435185185,159.75444846834523,160.05130245807266,162.18973052739074
$\nu=$0.1,262.73162037037036,159.7598059955193,160.04998908867393,162.189204669082
$\nu=$0.1,263.8889814814815,159.74201696529556,160.16487810177853,162.19509808733443
$\nu=$0.1,265.04631944444446,159.72925528167298,160.15098272985884,162.19039557213728
$\nu=$0.1,266.20372685185185,159.6636467236819,160.12831885522883,162.18929697382333
$\nu=$0.1,267.36125,159.642763738318,160.08145618169888,162.19438156154752
$\nu=$0.1,268.51858796296295,159.6681221493276,160.1233376831243,162.1966881981706
$\nu=$0.1,269.67604166666666,159.67156246157964,160.10825488776393,162.19106861975695
$\nu=$0.1,270.83344907407405,159.6090959195373,160.1244566418631,162.19177053152927
$\nu=$0.1,271.9908796296296,159.57466945710314,160.12154674347778,162.1900372304193
$\nu=$0.1,273.1482638888889,159.5547648339829,160.12629585691843,162.18990054883824
$\nu=$0.1,274.305625,159.52826814190067,160.12327356760375,162.1923865963841
$\nu=$0.1,275.46305555555557,159.57185752900784,160.13128301800708,162.19400488570662
$\nu=$0.1,276.6204398148148,159.57651890343197,160.12666838419358,162.19347729762518
$\nu=$0.1,277.77780092592593,159.57923499493234,160.0382390575153,162.19501986094352
$\nu=$0.1,278.9352314814815,159.69192576329965,159.98186578445907,162.19092457118364
$\nu=$0.1,280.0926851851852,159.78607202705146,159.96952288420962,162.19498713334005
$\nu=$0.1,281.25011574074074,159.89847684741574,159.99269369463582,162.19243014972508
$\nu=$0.1,282.40747685185187,159.94952061404967,159.94635600729384,162.19033641516504
$\nu=$0.1,283.56488425925926,159.8996524104607,159.9821578223538,162.1909466227547
$\nu=$0.1,284.7223148148148,159.82886951876043,159.9270729271609,162.18989667278575
$\nu=$0.1,285.8796990740741,159.77543584054285,159.9457017815808,162.1873391811026
$\nu=$0.1,287.0370833333333,159.73917825998313,159.94700415055507,162.19046127814295
$\nu=$0.1,288.1944675925926,159.77352343608578,159.96822641154543,162.19592252802084
$\nu=$0.1,289.35192129629627,159.7301409826816,159.99200339715452,162.1905695307429
$\nu=$0.1,290.50930555555556,159.66399144856965,159.9989922013736,162.1916307354637
$\nu=$0.1,291.66671296296295,159.6247207889759,159.9769764914297,162.19305586893165
$\nu=$0.1,292.824212962963,159.6188232790952,159.9796874091468,162.19475772039982
$\nu=$0.1,293.98155092592594,159.58738989280116,159.98565417300662,162.19526517374945
$\nu=$0.1,295.13895833333333,159.581990623557,159.96131966159533,162.1959885104557
$\nu=$0.1,296.29634259259257,159.54590351964035,159.95701013025115,162.19695941256947
$\nu=$0.1,297.45375,159.5420665742938,160.01002761386505,162.19498395604802
$\nu=$0.1,298.61125,159.53694524410537,159.98300393919746,162.19645870827597
$\nu=$0.1,299.7686111111111,159.55167947956164,159.99053179500896,162.1965696073123
$\nu=$0.1,300.92604166666666,159.5715615792521,160.01002189651862,162.19359174890513
$\nu=$0.1,302.0833564814815,159.74771349130683,160.00045130334428,162.19347321734529
$\nu=$0.1,303.240787037037,159.8996095051506,159.9541316549987,162.19583506780177
$\nu=$0.1,304.3982638888889,160.04871367885835,159.94794713971552,162.1955411657612
$\nu=$0.1,305.55560185185186,160.04436767078,159.96910764103097,162.19489438967474
$\nu=$0.1,306.7129861111111,159.94237046038688,159.98270571802624,162.19575061943826
$\nu=$0.1,307.8703703703704,159.82953412983264,159.98066637480807,162.1968211654262
$\nu=$0.1,309.02780092592593,159.71189139335695,159.98391247168374,162.19752635167742
$\nu=$0.1,310.1852083333333,159.6315086117922,159.99452188663352,162.19563618206098
$\nu=$0.1,311.3426851851852,159.60809275103753,159.95549968076992,162.19363196536705
$\nu=$0.1,312.5001388888889,159.57456426395436,159.96957640373225,162.19434903290275
$\nu=$0.1,313.65747685185187,159.5356175390115,159.9630572520753,162.1968952929272
$\nu=$0.1,314.81481481481484,159.52678060067348,159.9209389502421,162.19572747472367
$\nu=$0.1,315.9723148148148,159.51295530435948,159.90756006781112,162.1925158986731
$\nu=$0.1,317.1297222222222,159.533824815309,159.9388011085672,162.19126698547217
$\nu=$0.1,318.28706018518517,159.56636160658985,159.89935144603302,162.19862260981
$\nu=$0.1,319.44453703703704,159.64141926280726,160.0025614893303,162.19766755391527
$\nu=$0.1,320.60192129629627,159.6409432437706,159.96784621299497,162.19887468977893
$\nu=$0.1,321.75930555555556,159.59761824164332,159.98341638599646,162.19110363459194
$\nu=$0.1,322.9167824074074,159.59137891065296,159.95141374542018,162.2019509818326
$\nu=$0.1,324.07416666666666,159.60994924431594,159.96644941742284,162.19521642968888
$\nu=$0.1,325.2315972222222,159.68630776799634,159.95551235312556,162.19567186085285
$\nu=$0.1,326.3889814814815,159.70708064008838,159.90094154533926,162.1917447467074
$\nu=$0.1,327.5463657407407,159.78639863906363,159.8832486183083,162.19251077861065
$\nu=$0.1,328.7037962962963,159.75933396333716,159.84716590132248,162.1956472848553
$\nu=$0.1,329.8612268518518,159.83950776966637,159.8707706294588,162.1889012474218
$\nu=$0.1,331.01851851851853,159.86591300307686,159.89605989826006,162.19022841680618
$\nu=$0.1,332.1760185185185,159.78565631258346,159.86480157804863,162.19129335456205
$\nu=$0.1,333.33342592592595,159.79205267212393,159.93059260495698,162.19220059530394
$\nu=$0.1,334.49083333333334,159.8007059042699,159.938707198663,162.18559289243444
$\nu=$0.1,335.6481712962963,159.74849604834031,159.90861235022135,162.18924331370906
$\nu=$0.1,336.8055787037037,159.69745518532926,159.91552323998863,162.18718772363192
$\nu=$0.1,337.9630324074074,159.6644292427516,159.98483519477156,162.18612238871913
$\nu=$0.1,339.1203703703704,159.67633116067694,159.91223993363022,162.18106377181405
$\nu=$0.1,340.27787037037035,159.6680159385937,159.96843642987207,162.1839071636889
$\nu=$0.1,341.43532407407406,159.71867514414168,159.95801777481543,162.1871417078973
$\nu=$0.1,342.59270833333335,159.8010216348282,159.9371134776355,162.18782623804603
$\nu=$0.1,343.7500925925926,159.81856379544635,159.97620784188794,162.1875272883224
$\nu=$0.1,344.9075462962963,159.80236652028327,159.95228124474198,162.18843470742613
$\nu=$0.1,346.06488425925926,159.80518432491593,159.9745706200385,162.18618189944695
$\nu=$0.1,347.2223148148148,159.76394136040827,160.01040710990148,162.18707994702362
$\nu=$0.1,348.37974537037036,159.73362440960798,160.01297128412972,162.1849292167058
$\nu=$0.1,349.53712962962965,159.69698965829815,160.0413830687171,162.19207619569278
$\nu=$0.1,350.6944675925926,159.68128111144878,160.04299175112564,162.19151870156185
$\nu=$0.1,351.85185185185185,159.71150032708053,160.02666340227807,162.19396820949316
$\nu=$0.1,353.009375,159.6842208152125,160.03141975632968,162.19076217573695
$\nu=$0.1,354.1667824074074,159.61723215645765,160.04339757400896,162.19123440005112
$\nu=$0.1,355.32416666666666,159.64150075286068,160.02320744233523,162.1817457605068
$\nu=$0.1,356.4815046296296,159.61307861889264,160.03129428324948,162.18822123163133
$\nu=$0.1,357.638912037037,159.6857471526911,160.05294005095936,162.1835437282902
$\nu=$0.1,358.7962962962963,159.7105115993485,160.08134053166003,162.18887819247146
$\nu=$0.1,359.95381944444443,159.8153835133473,160.0201329912562,162.19145232461446
$\nu=$0.1,361.11125,160.01399300207845,159.99477742067498,162.18209376665553
$\nu=$0.1,362.2686342592593,160.06355734505078,159.95896839671934,162.18213469831377
$\nu=$0.1,363.42604166666666,160.0394009684266,159.97394899785195,162.1860387614905
$\nu=$0.1,364.5833564814815,159.9637781323654,159.9840884367037,162.18378972949444
$\nu=$0.1,365.7408796296296,159.88708347913771,159.9927598370061,162.18460860565204
$\nu=$0.1,366.8982175925926,159.80523657866362,159.98436313647275,162.18461241868442
$\nu=$0.1,368.0556481481481,159.7933821484544,159.9775820726338,162.18870196712558
$\nu=$0.1,369.21310185185183,159.81056806897905,159.98809591753928,162.1830263269542
$\nu=$0.1,370.3704861111111,159.71277435302179,159.9881072323033,162.1854657043765
$\nu=$0.1,371.52780092592593,159.68765472019325,159.97494620078876,162.18897046715608
$\nu=$0.1,372.68525462962964,159.66091411012542,159.99763662156593,162.19014897456458
$\nu=$0.1,373.84263888888887,159.68912744091125,159.96717581206303,162.18631924782989
$\nu=$0.1,375.0000694444444,159.6739608948865,159.97976194119337,162.18814918276655
$\nu=$0.1,376.1574074074074,159.66389665833933,159.971951292786,162.18795003278873
$\nu=$0.1,377.31488425925926,159.62930357193812,159.95702599103672,162.19009770219347
$\nu=$0.1,378.47226851851855,159.62749146643256,159.96233809689923,162.1914195971367
$\nu=$0.1,379.6297222222222,159.64508625818192,159.96953262068848,162.1913810441319
$\nu=$0.1,380.7871759259259,159.6315184828333,159.97192361960245,162.18663386569767
$\nu=$0.1,381.9444675925926,159.5651455530909,159.98162785227558,162.18781450963084
$\nu=$0.1,383.1019675925926,159.63932141528454,159.94793552675893,162.19034354472106
$\nu=$0.1,384.2593518518519,159.6553264575594,160.00051435489303,162.18401533794142
$\nu=$0.1,385.4168055555556,159.66641462811722,159.96855342400238,162.18731337763222
$\nu=$0.1,386.57409722222224,159.64366959134165,160.00031877932594,162.18859847631327
